Source ID,Original Antigens,LLM Harmonized Antigens,Original Antigen Count,Harmonized Antigen Count
syn24988801,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti-NKp46, Channel: NKP46, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'PD-L1', 'NKP46', 'CD8', 'CD20', 'FOXP3', 'RORGT', 'PD-1', 'Nuclear', 'CD45', 'TBET']",12,12
syn24988802,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti-NKp46, Channel: NKP46, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'PD-L1', 'NKP46', 'CD8', 'CD20', 'FOXP3', 'RORGT', 'PD-1', 'Nuclear', 'CD45', 'TBET']",12,12
syn24988803,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti-NKp46, Channel: NKP46, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'PD-L1', 'NKP46', 'CD8', 'CD20', 'FOXP3', 'RORGT', 'PD-1', 'Nuclear', 'CD45', 'TBET']",12,12
syn24988810,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti-NKp46, Channel: NKP46, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'PD-L1', 'NKP46', 'CD8', 'CD20', 'FOXP3', 'RORGT', 'PD-1', 'Nuclear', 'CD45', 'TBET']",12,12
syn24988855,"['Antibody: anti DCSIGN, Channel: DCSIGN, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD163, Channel: CD163, Marker: ', 'Antibody: anti CSF1R, Channel: CSF1R, Marker: ', 'Antibody: anti Tryptase, Channel: TRYPTASE, Marker: ', 'Antibody: anti DCLAMP, Channel: DCLAMP, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD66B, Channel: CD66B, Marker: ', 'Antibody: anti CD3 anti CD30 anti NKp46, Channel: CD320NKP46, Marker: ', 'Antibody: anti HLA DRB1, Channel: MHCII, Marker: ']","['CD3, CD30, NKp46', 'HLA-DRB1', 'CSF1R', 'DCLAMP', 'CD163', 'CD68', 'PD-L1', 'CD66B', 'TRYPTASE', 'Nuclear', 'CD45', 'DCSIGN']",12,12
syn24988854,"['Antibody: anti DCSIGN, Channel: DCSIGN, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD163, Channel: CD163, Marker: ', 'Antibody: anti CSF1R, Channel: CSF1R, Marker: ', 'Antibody: anti Tryptase, Channel: TRYPTASE, Marker: ', 'Antibody: anti DCLAMP, Channel: DCLAMP, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD66B, Channel: CD66B, Marker: ', 'Antibody: anti CD3 anti CD30 anti NKp46, Channel: CD320NKP46, Marker: ', 'Antibody: anti HLA DRB1, Channel: MHCII, Marker: ']","['CD3, CD30, NKp46', 'HLA-DRB1', 'CSF1R', 'DCLAMP', 'CD163', 'CD68', 'PD-L1', 'CD66B', 'TRYPTASE', 'Nuclear', 'CD45', 'DCSIGN']",12,12
syn24988851,"['Antibody: anti DCSIGN, Channel: DCSIGN, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD163, Channel: CD163, Marker: ', 'Antibody: anti CSF1R, Channel: CSF1R, Marker: ', 'Antibody: anti Tryptase, Channel: TRYPTASE, Marker: ', 'Antibody: anti DCLAMP, Channel: DCLAMP, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD66B, Channel: CD66B, Marker: ', 'Antibody: anti CD3 anti CD30 anti NKp46, Channel: CD320NKP46, Marker: ', 'Antibody: anti HLA DRB1, Channel: MHCII, Marker: ']","['CD3, CD30, NKp46', 'HLA-DRB1', 'CSF1R', 'DCLAMP', 'CD163', 'CD68', 'PD-L1', 'CD66B', 'TRYPTASE', 'Nuclear', 'CD45', 'DCSIGN']",12,12
syn24988852,"['Antibody: anti DCSIGN, Channel: DCSIGN, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD163, Channel: CD163, Marker: ', 'Antibody: anti CSF1R, Channel: CSF1R, Marker: ', 'Antibody: anti Tryptase, Channel: TRYPTASE, Marker: ', 'Antibody: anti DCLAMP, Channel: DCLAMP, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD66B, Channel: CD66B, Marker: ', 'Antibody: anti CD3 anti CD30 anti NKp46, Channel: CD320NKP46, Marker: ', 'Antibody: anti HLA DRB1, Channel: MHCII, Marker: ']","['CD3, CD30, NKp46', 'HLA-DRB1', 'CSF1R', 'DCLAMP', 'CD163', 'CD68', 'PD-L1', 'CD66B', 'TRYPTASE', 'Nuclear', 'CD45', 'DCSIGN']",12,12
syn24988843,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti-NKp46, Channel: NKP46, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'PD-L1', 'NKP46', 'CD8', 'CD20', 'FOXP3', 'RORGT', 'PD-1', 'Nuclear', 'CD45', 'TBET']",12,12
syn24988844,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti-NKp46, Channel: NKP46, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'PD-L1', 'NKP46', 'CD8', 'CD20', 'FOXP3', 'RORGT', 'PD-1', 'Nuclear', 'CD45', 'TBET']",12,12
syn24988845,"['Antibody: anti DCSIGN, Channel: DCSIGN, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD163, Channel: CD163, Marker: ', 'Antibody: anti CSF1R, Channel: CSF1R, Marker: ', 'Antibody: anti Tryptase, Channel: TRYPTASE, Marker: ', 'Antibody: anti DCLAMP, Channel: DCLAMP, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD66B, Channel: CD66B, Marker: ', 'Antibody: anti CD3 anti CD30 anti NKp46, Channel: CD320NKP46, Marker: ', 'Antibody: anti HLA DRB1, Channel: MHCII, Marker: ']","['CD3, CD30, NKp46', 'HLA-DRB1', 'CSF1R', 'DCLAMP', 'CD163', 'CD68', 'PD-L1', 'CD66B', 'TRYPTASE', 'Nuclear', 'CD45', 'DCSIGN']",12,12
syn24988848,"['Antibody: anti DCSIGN, Channel: DCSIGN, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD163, Channel: CD163, Marker: ', 'Antibody: anti CSF1R, Channel: CSF1R, Marker: ', 'Antibody: anti Tryptase, Channel: TRYPTASE, Marker: ', 'Antibody: anti DCLAMP, Channel: DCLAMP, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD66B, Channel: CD66B, Marker: ', 'Antibody: anti CD3 anti CD30 anti NKp46, Channel: CD320NKP46, Marker: ', 'Antibody: anti HLA DRB1, Channel: MHCII, Marker: ']","['CD3, CD30, NKp46', 'HLA-DRB1', 'CSF1R', 'DCLAMP', 'CD163', 'CD68', 'PD-L1', 'CD66B', 'TRYPTASE', 'Nuclear', 'CD45', 'DCSIGN']",12,12
syn24988850,"['Antibody: anti DCSIGN, Channel: DCSIGN, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD163, Channel: CD163, Marker: ', 'Antibody: anti CSF1R, Channel: CSF1R, Marker: ', 'Antibody: anti Tryptase, Channel: TRYPTASE, Marker: ', 'Antibody: anti DCLAMP, Channel: DCLAMP, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD66B, Channel: CD66B, Marker: ', 'Antibody: anti CD3 anti CD30 anti NKp46, Channel: CD320NKP46, Marker: ', 'Antibody: anti HLA DRB1, Channel: MHCII, Marker: ']","['CD3, CD30, NKp46', 'HLA-DRB1', 'CSF1R', 'DCLAMP', 'CD163', 'CD68', 'PD-L1', 'CD66B', 'TRYPTASE', 'Nuclear', 'CD45', 'DCSIGN']",12,12
syn24988832,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti ICOS, Channel: ICOS, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: anti CD4, Channel: CD4, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti EOMES, Channel: EOMES, Marker: ', 'Antibody: hematoxylin, Channel: Nuclei, Marker: ', 'Antibody: anti Granzyme B, Channel: GRZB, Marker: ', 'Antibody: anti KI67, Channel: Ki-67, Marker: ', 'Antibody: anti IL10, Channel: IL10, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'CD4', 'CD68', 'CD8', 'EOMES', 'ICOS', 'Granzyme B', 'Ki-67', 'PD-1', 'Nuclear', 'CD45', 'IL10']",12,12
syn24988833,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti ICOS, Channel: ICOS, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: anti CD4, Channel: CD4, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti EOMES, Channel: EOMES, Marker: ', 'Antibody: hematoxylin, Channel: Nuclei, Marker: ', 'Antibody: anti Granzyme B, Channel: GRZB, Marker: ', 'Antibody: anti KI67, Channel: Ki-67, Marker: ', 'Antibody: anti IL10, Channel: IL10, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'CD4', 'CD68', 'CD8', 'EOMES', 'ICOS', 'Granzyme B', 'Ki-67', 'PD-1', 'Nuclear', 'CD45', 'IL10']",12,12
syn24988834,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti ICOS, Channel: ICOS, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: anti CD4, Channel: CD4, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti EOMES, Channel: EOMES, Marker: ', 'Antibody: hematoxylin, Channel: Nuclei, Marker: ', 'Antibody: anti Granzyme B, Channel: GRZB, Marker: ', 'Antibody: anti KI67, Channel: Ki-67, Marker: ', 'Antibody: anti IL10, Channel: IL10, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'CD4', 'CD68', 'CD8', 'EOMES', 'ICOS', 'Granzyme B', 'Ki-67', 'PD-1', 'Nuclear', 'CD45', 'IL10']",12,12
syn24988821,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti Pan cytokeratin, Channel: PANCK, Marker: ', 'Antibody: anti CD56, Channel: CD56, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD4, Channel: CD4, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'CD4', 'CD68', 'PD-L1', 'CD8', 'Pan-Cytokeratin', 'CD20', 'CD56', 'RORGT', 'FOXP3', 'Nuclear', 'CD45', 'PD-1', 'TBET']",15,15
syn24988822,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti Pan cytokeratin, Channel: PANCK, Marker: ', 'Antibody: anti CD56, Channel: CD56, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD4, Channel: CD4, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'CD4', 'CD68', 'PD-L1', 'CD8', 'Pan-Cytokeratin', 'CD20', 'CD56', 'RORGT', 'FOXP3', 'Nuclear', 'CD45', 'PD-1', 'TBET']",15,15
syn24988823,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti Pan cytokeratin, Channel: PANCK, Marker: ', 'Antibody: anti CD56, Channel: CD56, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD4, Channel: CD4, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'CD4', 'CD68', 'PD-L1', 'CD8', 'Pan-Cytokeratin', 'CD20', 'CD56', 'RORGT', 'FOXP3', 'Nuclear', 'CD45', 'PD-1', 'TBET']",15,15
syn24988828,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti Pan cytokeratin, Channel: PANCK, Marker: ', 'Antibody: anti CD56, Channel: CD56, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD4, Channel: CD4, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'CD4', 'CD68', 'PD-L1', 'CD8', 'Pan-Cytokeratin', 'CD20', 'CD56', 'RORGT', 'FOXP3', 'Nuclear', 'CD45', 'PD-1', 'TBET']",15,15
syn24988858,"['Antibody: anti DCSIGN, Channel: DCSIGN, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD163, Channel: CD163, Marker: ', 'Antibody: anti CSF1R, Channel: CSF1R, Marker: ', 'Antibody: anti Tryptase, Channel: TRYPTASE, Marker: ', 'Antibody: anti DCLAMP, Channel: DCLAMP, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD66B, Channel: CD66B, Marker: ', 'Antibody: anti CD3 anti CD30 anti NKp46, Channel: CD320NKP46, Marker: ', 'Antibody: anti HLA DRB1, Channel: MHCII, Marker: ']","['CD3, CD30, NKp46', 'HLA-DRB1', 'CSF1R', 'DCLAMP', 'CD163', 'CD68', 'PD-L1', 'CD66B', 'TRYPTASE', 'Nuclear', 'CD45', 'DCSIGN']",12,12
syn24988857,"['Antibody: anti DCSIGN, Channel: DCSIGN, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD163, Channel: CD163, Marker: ', 'Antibody: anti CSF1R, Channel: CSF1R, Marker: ', 'Antibody: anti Tryptase, Channel: TRYPTASE, Marker: ', 'Antibody: anti DCLAMP, Channel: DCLAMP, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD66B, Channel: CD66B, Marker: ', 'Antibody: anti CD3 anti CD30 anti NKp46, Channel: CD320NKP46, Marker: ', 'Antibody: anti HLA DRB1, Channel: MHCII, Marker: ']","['CD3, CD30, NKp46', 'HLA-DRB1', 'CSF1R', 'DCLAMP', 'CD163', 'CD68', 'PD-L1', 'CD66B', 'TRYPTASE', 'Nuclear', 'CD45', 'DCSIGN']",12,12
syn24988856,"['Antibody: anti DCSIGN, Channel: DCSIGN, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD163, Channel: CD163, Marker: ', 'Antibody: anti CSF1R, Channel: CSF1R, Marker: ', 'Antibody: anti Tryptase, Channel: TRYPTASE, Marker: ', 'Antibody: anti DCLAMP, Channel: DCLAMP, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD66B, Channel: CD66B, Marker: ', 'Antibody: anti CD3 anti CD30 anti NKp46, Channel: CD320NKP46, Marker: ', 'Antibody: anti HLA DRB1, Channel: MHCII, Marker: ']","['CD3, CD30, NKp46', 'HLA-DRB1', 'CSF1R', 'DCLAMP', 'CD163', 'CD68', 'PD-L1', 'CD66B', 'TRYPTASE', 'Nuclear', 'CD45', 'DCSIGN']",12,12
syn24988839,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti ICOS, Channel: ICOS, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD4, Channel: CD4, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti EOMES, Channel: EOMES, Marker: ', 'Antibody: anti Granzyme B, Channel: GRZB, Marker: ', 'Antibody: anti KI67, Channel: Ki-67, Marker: ', 'Antibody: anti IL10, Channel: IL10, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'CD4', 'CD68', 'CD8', 'EOMES', 'ICOS', 'Granzyme B', 'Ki-67', 'PD-1', 'Nuclear', 'CD45', 'IL10']",12,12
syn24988840,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti ICOS, Channel: ICOS, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD4, Channel: CD4, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti EOMES, Channel: EOMES, Marker: ', 'Antibody: anti Granzyme B, Channel: GRZB, Marker: ', 'Antibody: anti KI67, Channel: Ki-67, Marker: ', 'Antibody: anti IL10, Channel: IL10, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'CD4', 'CD68', 'CD8', 'EOMES', 'ICOS', 'Granzyme B', 'Ki-67', 'PD-1', 'Nuclear', 'CD45', 'IL10']",12,12
syn24988842,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti ICOS, Channel: ICOS, Marker: ', 'Antibody: anti CD68, Channel: CD68, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti CD4, Channel: CD4, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti EOMES, Channel: EOMES, Marker: ', 'Antibody: anti Granzyme B, Channel: GRZB, Marker: ', 'Antibody: anti KI67, Channel: Ki-67, Marker: ', 'Antibody: anti IL10, Channel: IL10, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'CD4', 'CD68', 'CD8', 'EOMES', 'ICOS', 'Granzyme B', 'Ki-67', 'PD-1', 'Nuclear', 'CD45', 'IL10']",12,12
syn24988812,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti-NKp46, Channel: NKP46, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'PD-L1', 'NKP46', 'CD8', 'CD20', 'FOXP3', 'RORGT', 'PD-1', 'Nuclear', 'CD45', 'TBET']",12,12
syn24988813,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti-NKp46, Channel: NKP46, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'PD-L1', 'NKP46', 'CD8', 'CD20', 'FOXP3', 'RORGT', 'PD-1', 'Nuclear', 'CD45', 'TBET']",12,12
syn24988814,"['Antibody: anti CD3, Channel: CD3, Marker: ', 'Antibody: anti RORgammaT, Channel: RORGT, Marker: ', 'Antibody: hematoxylin, Channel: DNA, Marker: ', 'Antibody: anti FOXP3, Channel: FOXP3, Marker: ', 'Antibody: anti CD45, Channel: CD45, Marker: ', 'Antibody: anti CD20, Channel: CD20, Marker: ', 'Antibody: anti PD1, Channel: PD-1, Marker: ', 'Antibody: anti-NKp46, Channel: NKP46, Marker: ', 'Antibody: anti GATA3, Channel: GATA3, Marker: ', 'Antibody: anti T-bet, Channel: TBET, Marker: ', 'Antibody: anti PD-L1, Channel: PD-L1, Marker: ', 'Antibody: anti CD8, Channel: CD8, Marker: ']","['CD3', 'GATA3', 'PD-L1', 'NKP46', 'CD8', 'CD20', 'FOXP3', 'RORGT', 'PD-1', 'Nuclear', 'CD45', 'TBET']",12,12
